PassengerId,Survived,Pclass,Sex,Age,Fare,FamilySize,Embarked_C,Embarked_Q,Embarked_S
735,0,0.5,1,0.2837396330736366,0.025374310111545468,0.0,0,0,1
736,0,1.0,1,0.35285247549635584,0.031425107138144774,0.0,0,0,1
737,0,1.0,0,0.5978889168132696,0.06709553154495196,0.4,0,0,1
738,1,0.0,1,0.43453128926866047,1.0,0.0,1,0,0
739,0,1.0,1,0.3465694898215632,0.015411575213749284,0.0,0,0,1
740,0,1.0,1,0.3465694898215632,0.015411575213749284,0.0,0,0,1
741,1,0.0,1,0.3465694898215632,0.05855610025741261,0.0,0,0,1
742,0,0.0,1,0.4470972606182458,0.15390495017656614,0.1,0,0,1
743,1,0.0,0,0.2586076903744659,0.5121218935012878,0.4,1,0,0
744,0,1.0,1,0.2963056044232219,0.031425107138144774,0.1,0,0,1
745,1,1.0,1,0.38426740387031916,0.015468569817999833,0.0,0,0,1
746,0,0.0,1,0.8743402865041467,0.13858277060920984,0.2,0,0,1
747,0,1.0,1,0.19577783362653933,0.03952536767375352,0.2,0,0,1
748,1,0.5,0,0.37170143252073384,0.025374310111545468,0.0,0,0,1
749,0,0.0,1,0.23347574767529528,0.10364429745562033,0.1,0,0,1
750,0,1.0,1,0.38426740387031916,0.015126992566498259,0.0,0,1,0
751,1,0.5,0,0.04498617743151546,0.04489301019734967,0.2,0,0,1
752,1,1.0,1,0.0701181201306861,0.024349578357040744,0.1,0,0,1
753,0,1.0,1,0.4093993465694898,0.018542765081513996,0.0,0,0,1
754,0,1.0,1,0.2837396330736366,0.015411575213749284,0.0,0,0,1
755,1,0.5,0,0.5978889168132696,0.12687155055772734,0.3,0,0,1
756,1,0.5,1,0.0031414928373963316,0.028302115124416098,0.2,0,0,1
757,0,1.0,1,0.3465694898215632,0.015216388212891242,0.0,0,0,1
758,0,0.5,1,0.22090977632570996,0.022446505098674834,0.0,0,0,1
759,0,1.0,1,0.42196531791907516,0.015712553569072387,0.0,0,0,1
760,1,0.0,0,0.4093993465694898,0.16883675574220638,0.0,0,0,1
761,0,1.0,1,0.3465694898215632,0.028302115124416098,0.0,0,0,1
762,0,1.0,1,0.5099271173661724,0.013907073811135496,0.0,0,0,1
763,1,1.0,1,0.24604171902488062,0.014110458666029575,0.0,1,0,0
764,1,0.0,0,0.4470972606182458,0.23422440102965045,0.3,0,0,1
765,0,1.0,1,0.19577783362653933,0.015175789316712771,0.0,0,0,1
766,1,0.0,0,0.6355868308620256,0.15216446768991498,0.1,0,0,1
767,0,0.0,1,0.3465694898215632,0.07729405233978466,0.0,1,0,0
768,0,1.0,0,0.37798441819552653,0.015126992566498259,0.0,0,1,0
769,0,1.0,1,0.3465694898215632,0.04713766070721715,0.1,0,1,0
770,0,1.0,1,0.39683337521990447,0.016322512946753766,0.0,0,0,1
771,0,1.0,1,0.2963056044232219,0.018542765081513996,0.0,0,0,1
772,0,1.0,1,0.5978889168132696,0.015330377421392339,0.0,0,0,1
773,0,0.5,0,0.7109826589595376,0.020494635090094415,0.0,0,0,1
774,0,1.0,1,0.3465694898215632,0.014102260811993537,0.0,1,0,0
775,1,0.5,0,0.6732847449107816,0.04489301019734967,0.4,0,0,1
776,0,1.0,1,0.22090977632570996,0.015126992566498259,0.0,0,0,1
777,0,1.0,1,0.3465694898215632,0.015126992566498259,0.0,0,1,0
778,1,1.0,0,0.05755214878110078,0.024349578357040744,0.0,0,0,1
779,0,1.0,1,0.3465694898215632,0.015102594191391002,0.0,0,1,0
780,1,0.0,0,0.5350590600653431,0.41250332793836464,0.1,0,0,1
781,1,1.0,0,0.15807991957778336,0.014110458666029575,0.0,1,0,0
782,1,0.0,0,0.20834380497612465,0.11125659048908397,0.1,0,0,1
783,0,0.0,1,0.35913546117114853,0.05855610025741261,0.0,0,0,1
784,0,1.0,1,0.3465694898215632,0.04577135170121086,0.3,0,0,1
785,0,1.0,1,0.3088715757728072,0.013760683560491965,0.0,0,0,1
786,0,1.0,1,0.3088715757728072,0.014151057562208049,0.0,0,0,1
787,1,1.0,0,0.22090977632570996,0.014630827210317115,0.0,0,0,1
788,0,1.0,1,0.09525006282985675,0.056848213999904744,0.5,0,1,0
789,1,1.0,1,0.007288263382759489,0.04015972542654215,0.3,0,0,1
790,0,0.0,1,0.572756974114099,0.15458810467956932,0.0,1,0,0
791,0,1.0,1,0.3465694898215632,0.015126992566498259,0.0,0,1,0
792,0,0.5,1,0.19577783362653933,0.050748620223090936,0.0,0,0,1
793,0,1.0,0,0.3465694898215632,0.13575255909676823,1.0,0,0,1
794,0,0.0,1,0.3465694898215632,0.05991421140938287,0.0,1,0,0
795,0,1.0,1,0.3088715757728072,0.015411575213749284,0.0,0,0,1
796,0,0.5,1,0.4847951746670017,0.025374310111545468,0.0,0,0,1
797,1,0.0,0,0.610454888162855,0.050610427826483444,0.0,0,0,1
798,1,1.0,0,0.38426740387031916,0.016948672845506364,0.0,0,0,1
799,0,1.0,1,0.37170143252073384,0.014110458666029575,0.0,1,0,0
800,0,1.0,0,0.37170143252073384,0.04713766070721715,0.2,0,0,1
801,0,0.5,1,0.42196531791907516,0.025374310111545468,0.0,0,0,1
802,1,0.5,0,0.38426740387031916,0.05123658772523604,0.2,0,0,1
803,1,0.0,1,0.13294797687861273,0.23422440102965045,0.3,0,0,1
804,1,1.0,1,0.0,0.016623491302076868,0.1,1,0,0
805,1,1.0,1,0.33400351847197784,0.013614293309848433,0.0,0,0,1
806,0,1.0,1,0.38426740387031916,0.015175789316712771,0.0,0,0,1
807,0,0.0,1,0.4847951746670017,0.0,0.0,0,0,1
808,0,1.0,0,0.22090977632570996,0.015175789316712771,0.0,0,0,1
809,0,0.5,1,0.4847951746670017,0.025374310111545468,0.0,0,0,1
810,1,0.0,0,0.4093993465694898,0.10364429745562033,0.1,0,0,1
811,0,1.0,1,0.32143754712239253,0.015395374692678068,0.0,0,0,1
812,0,1.0,1,0.4847951746670017,0.04713766070721715,0.0,0,0,1
813,0,0.5,1,0.43453128926866047,0.020494635090094415,0.0,0,0,1
814,0,1.0,0,0.0701181201306861,0.06104473451835265,0.6,0,0,1
815,0,1.0,1,0.37798441819552653,0.015712553569072387,0.0,0,0,1
816,0,0.0,1,0.3465694898215632,0.0,0.0,0,0,1
817,0,1.0,0,0.2837396330736366,0.015468569817999833,0.0,0,0,1
818,0,0.5,1,0.38426740387031916,0.07222738817151159,0.2,1,0,0
819,0,1.0,1,0.5350590600653431,0.012589561555343713,0.0,0,0,1
820,0,1.0,1,0.12038200552902739,0.05445717323939373,0.5,0,0,1
821,1,0.0,0,0.648152802211611,0.18249984580226933,0.2,0,0,1
822,1,1.0,1,0.33400351847197784,0.016908073949327893,0.0,0,0,1
823,0,0.0,1,0.4722292033174164,0.0,0.0,0,0,1
824,1,1.0,0,0.33400351847197784,0.024349578357040744,0.1,0,0,1
825,0,1.0,1,0.01985423473234481,0.07746484096553544,0.5,0,0,1
826,0,1.0,1,0.3465694898215632,0.013565496559633922,0.0,0,1,0
827,0,1.0,1,0.3465694898215632,0.11027245763075773,0.0,0,0,1
828,1,0.5,1,0.007288263382759489,0.07222738817151159,0.2,1,0,0
829,1,1.0,1,0.3465694898215632,0.015126992566498259,0.0,0,1,0
830,1,0.0,0,0.7738125157074642,0.15614960068643363,0.0,0,0,1
831,1,1.0,0,0.18321186227695402,0.028212719478023115,0.1,1,0,0
832,1,0.5,1,0.005152048253329982,0.03659756266088288,0.2,0,0,1
833,0,1.0,1,0.3465694898215632,0.014110458666029575,0.0,1,0,0
834,0,1.0,1,0.2837396330736366,0.015330377421392339,0.0,0,0,1
835,0,1.0,1,0.22090977632570996,0.016200521071217493,0.0,0,0,1
836,1,0.0,0,0.4847951746670017,0.16231419173453318,0.2,1,0,0
837,0,1.0,1,0.2586076903744659,0.016908073949327893,0.0,0,0,1
838,0,1.0,1,0.3465694898215632,0.015712553569072387,0.0,0,0,1
839,1,1.0,1,0.39683337521990447,0.11027245763075773,0.0,0,0,1
840,1,0.0,1,0.3465694898215632,0.057970539254838485,0.0,1,0,0
841,0,1.0,1,0.24604171902488062,0.015468569817999833,0.0,0,0,1
842,0,0.5,1,0.19577783362653933,0.020494635090094415,0.0,0,0,1
843,1,0.0,0,0.37170143252073384,0.060507970265993034,0.0,1,0,0
844,0,1.0,1,0.4282483035938678,0.012565163180236457,0.0,1,0,0
845,0,1.0,1,0.20834380497612465,0.016908073949327893,0.0,0,0,1
846,0,1.0,1,0.5224930887157577,0.014736618564782174,0.0,0,0,1
847,0,1.0,1,0.3465694898215632,0.13575255909676823,1.0,0,0,1
848,0,1.0,1,0.43453128926866047,0.015411575213749284,0.0,1,0,0
849,0,0.5,1,0.3465694898215632,0.06441171028315387,0.1,0,0,1
850,1,0.0,0,0.3465694898215632,0.17391981561855152,0.1,1,0,0
851,0,1.0,1,0.04498617743151546,0.06104473451835265,0.6,0,0,1
852,0,1.0,1,0.9246041719024881,0.015175789316712771,0.0,0,0,1
853,0,1.0,0,0.10781603417944208,0.029757819776815374,0.2,1,0,0
854,1,0.0,0,0.19577783362653933,0.07690367833806856,0.1,0,0,1
855,0,0.5,0,0.5476250314149284,0.050748620223090936,0.1,0,0,1
856,1,1.0,0,0.22090977632570996,0.01824998458022693,0.1,0,0,1
857,1,0.0,0,0.5601910027645137,0.32179836714362564,0.2,0,0,1
858,1,0.0,1,0.6355868308620256,0.051822148727810165,0.0,0,0,1
859,1,1.0,0,0.2963056044232219,0.03758969818624431,0.3,1,0,0
860,0,1.0,1,0.3465694898215632,0.014110458666029575,0.0,1,0,0
861,0,1.0,1,0.5099271173661724,0.027537567642055148,0.2,0,0,1
862,0,0.5,1,0.2586076903744659,0.022446505098674834,0.1,0,0,1
863,1,0.0,0,0.5978889168132696,0.050610427826483444,0.0,0,0,1
864,0,1.0,0,0.3465694898215632,0.13575255909676823,1.0,0,0,1
865,0,0.5,1,0.2963056044232219,0.025374310111545468,0.0,0,0,1
866,1,0.5,0,0.5224930887157577,0.025374310111545468,0.0,0,0,1
867,1,0.5,0,0.33400351847197784,0.027049600139910042,0.1,1,0,0
868,0,0.0,1,0.38426740387031916,0.09856123757927521,0.0,0,0,1
869,0,1.0,1,0.3465694898215632,0.018542765081513996,0.0,0,0,1
870,1,1.0,1,0.04498617743151546,0.021730754366528396,0.2,0,0,1
871,0,1.0,1,0.32143754712239253,0.015411575213749284,0.0,0,0,1
872,1,0.0,0,0.5853229454636844,0.10257896680493714,0.2,0,0,1
873,0,0.0,1,0.4093993465694898,0.009759350042902102,0.0,0,0,1
874,0,1.0,1,0.5853229454636844,0.017566830077223785,0.0,0,0,1
875,1,0.5,0,0.3465694898215632,0.04684488020593009,0.1,1,0,0
876,1,1.0,0,0.18321186227695402,0.014102260811993537,0.0,1,0,0
877,0,1.0,1,0.24604171902488062,0.019217721730481106,0.0,0,0,1
878,0,1.0,1,0.23347574767529528,0.015411575213749284,0.0,0,0,1
879,0,1.0,1,0.3465694898215632,0.015411575213749284,0.0,0,0,1
880,1,0.0,0,0.6984166876099522,0.16231419173453318,0.1,1,0,0
881,1,0.5,0,0.3088715757728072,0.050748620223090936,0.1,0,0,1
882,0,1.0,1,0.4093993465694898,0.015411575213749284,0.0,0,0,1
883,0,1.0,0,0.2711736617240513,0.02052723131923771,0.0,0,0,1
884,0,0.5,1,0.3465694898215632,0.020494635090094415,0.0,0,0,1
885,0,1.0,1,0.3088715757728072,0.013760683560491965,0.0,0,0,1
886,0,1.0,0,0.4847951746670017,0.056848213999904744,0.5,0,1,0
887,0,0.5,1,0.33400351847197784,0.025374310111545468,0.0,0,0,1
888,1,0.0,0,0.23347574767529528,0.05855610025741261,0.0,0,0,1
889,0,1.0,0,0.3465694898215632,0.04577135170121086,0.3,0,0,1
890,1,0.0,1,0.32143754712239253,0.05855610025741261,0.0,1,0,0
891,0,1.0,1,0.39683337521990447,0.015126992566498259,0.0,0,1,0
